,problem_log,cos_similarity,corrective_action
10143,carpet at 1r needs to be secured ,0.2001601922563592,secured loose carpet in forward galley 
10144,seatback 33b will not st ay upright,0.13867504905630748,adjusted recline cable to actuator seat op checks ok 
10145,seat 41j seat broke,0.11322770341445974,seat 17j recline ops checks good no defects notedadd emp u244617
10146,seat 26j will not stay upright,0.1790287185098585,adjusted hyd lock checks good work accomplished by tlv mxadd emp v914866
10147,23j seat button inoperable and seat is floppy,0.277350098112615,adjusted seat recline cable ops check normal 
10148,20b arm rest loose,0.13867504905630748,readjusted arm rest okay to continue
10149,lighted exit sign over door 2r door frame is missing,0.23112508176051244,replaced the exit sign part
10150,901 904 907 long door fo r compartments latch is broken ,0.33075929223788963,readjusted cabit door okay to continue
10151,armcap at seat 22b found loose by cabin service,0.2278663575938253,removed and replaced armcap at seat 22b ops check normal
10152,galley a work table light inop,0.16012815380508735,relamped galley worktable a with new bulbs ops checks okay at this time 
10153,a zone flooring loose trip hazard,0.2864459496157735,fwd galley loincoin inspected by tech loincoinresealed and dry okay loincoin condition ok
10154,on check found seat 3b 4e 10b 11b and 11e seat belt buckledeformed p n 2159 1 011 8029 5ea ,0.21350420507344975,seat belt replaced and checked okmm 25 25 00
10155,19f armrest has exposed wires,0.11322770341445974,secured armret ops check good
10156,seat 38c seat back will not stay upright,0.1790287185098585,readjusted recline control cable ops check normal 
10157,bulk cargo lining missing,0.23007892341722067,replaced bulk cargo lining
10158,overhead bin by door 4r will not open,0.1698415551216896,ops check 4r overhead bin no fault noted opend close and lockedit ops check good no maint action required 
10159,trash cart 416 aft pos has inoperable brakes ,0.24209101306752134,chelsea catering took off bad cart 416 and installed new one 
10160,35e tray table latch inoperable tray wont stay up,0.21182963643408112,replaced latch as required ops now ok 
10161,seat 8d doesnt recline,0.16012815380508735,reset seat 8d ops good
10162,aft r galley 906 is missing flip lock ,0.28867513459481337,removed and replaced latch at comp 906 ops checkednormal 
10163,lav l sink drain pluged,0.08006407690254368,adjusted position of sink stopper at lavatory l ops check okay now 
10164,tray table 18a inop,0.16012815380508735,adjust seat 18 a tray table ops check normal 
10165,ref ea 2521 01395 internal panels above and forward of l1 doorremoved,0.2025478734167336,installed panels 
10166,forward galley worktable will not stow at door 1l,0.2264554068289195,resecured loose screw now ops check nml
10167,5k needs new seat cushio,0.1698415551216896,replaced seat cushion 
10168,seat 10b elec inop,0.08006407690254368,calibrated seat ops check good
10169,seat tray table does not stay upright,0.1689815923548439,replaced traytable latch ops cked good add emp 03998
10170,8d seat not recline unuseble ,0.13074409009212287,removed and replaced electronic control unit ops check normalrotable parts change was indicated tt 1565388 sn off 0759unit electroni off 25 2525 9 9001 0759 on 25 2525 9 9001 1234
10171,coffee maker 412 inoperable has no water flow,0.6355519507099984,release pressure from c m ops check now normal
10172,chiller galley 2 indicating system inoperable no light but bulb works,0.2882306768491573,replaced forward galley nr 2 chiller removed placard checks okrotable parts change was indicated tt 1568567 sn off 0492refrigerator g off 25 2535 9 0001 0492 on 25 2535 9 0001 0200
10173,fwd galley chiller inop,0.24209101306752134,ops check forward f c chiller ops check normal ref amm 25 33 01blows cold
10174,fwd galley chiller inop,0.24209101306752134,repeat writeup chiller replaced on l p 3079373
10175,captains seat belt buckle will not lock properly ,0.289682729751161,found captain s restraint assembly broken replaced with same part number from af ckd opn of captain s reastraint assembly satisfactory pn off 503206 407 1028 pn on 503206 407 1028 
10176,aft cargo compartment partial load stop broken position c3,0.30024028838453876,r r aft cargo latch at c3 postion ops check ggod
10177,capt unable to transmit on vhf left,0.2148344622118302,returned audio control panels to correct position replaced captains audio control panel ref amm 23 51 01 ops checks good 
10178,seat 9d electric recline inop,0.10741723110591508,reset seat power ops check ok
10179,door 2r fire extinguisher door latch broken,0.19611613513818432,removed and replaced latch ops check good
10180,48c recline button stuck in,0.1513068831672008,replaced recline end piece ops okay recline 48c 
10181,seat 3h footrest stuck extended ,0.10741723110591508,replaced 3h footrest retract cylinder ops ok 
10182,seat 3d rocker,0.1961161351381843,adjusted seat actuator seat works normal okay to use 
10183,36c seat back broken by 63277,0.11322770341445974, rpl seat back attach bolt s op check good
10184,powered door opening system pdos needs to be serviced due toreverser halves will not open all the way with the pdos system ,0.26148818018424574,serviced pdos per mm 12 12 02 ops good 
10185,aft galley flooring has large bubble in it,0.2864459496157735,repaired by removing tape siliconed tear cleaned areaas required
10186,c52 chiller pops cb collared applied mel,0.28380673940002593,removed and replaced c52 chiller per amm 25 33 09 ops checkednormally good for service rotable parts change was indicated tt 1867517 sn off 4534chiller galley off 76 2533 9 0001 4534 on 76 2533 9 0001 4172
10187,ramp reports aft bag bin inboard cloth cover has several snaps missing by 235081,0.34843417083628836, reference ecra 2552 01200 replaced aft cargo door liner access panel with pn 453w4120 9 panel secure 
10188,seat 1j will not recline,0.13867504905630748,recline 1j verified normal operation foundseat 1h placard replaced seatback reclinecable assy oks ok
10189,40g armrest inop,0.13867504905630748, secured armrest
10190,cleaners report compartment door at seat 2c broken,0.3138229572304244,replaced compartment door hange ops normal 
10191,need seat cushions for 41a 27l 27k,0.24209101306752134,replaced cover and cushions okay to continue for service 
10192,eemk is missing seal 47d,0.2264554068289195,removed and replaced eemk 
10193,need 2 fa demo kits,0.13867504905630748, replaced two fa demo kits at location 901 per config drawing ok to conti service 
10194,seat bottom cushion 9d soiled needs replace,0.2001601922563592,cushion cleaned and dried okay for svc 
10195,f a panel forward of 2l wont allow f a to sign in or off,0.2504177112353171,flight attend able to log on and system op ok
10196,aft galley is not fully powered ,0.1868161794392686, reset utility bus and all ops normal
10197,first officer sunshade is broken and needs to be replaced ,0.28022426915890286,rpl replaced sunvisor
10198,seat 28e seatbelt lodged in seat,0.13867504905630748,removed seat belt okay to continue
10199,34c wont stay upright,0.1961161351381843,ops check seat 34c no discrepandy noted
10200,tray table 44c inop ,0.16012815380508735,secured loose side screw now good
10201,oven r12 door in a zone galley is stuck in closed position ,0.27185747308321645,freed stuck oven door and adjusted latch ops checks good
10202,42g tray does not have any bolts holding it,0.22739701341354915,removed and replaced tray table at seat 41g okay to continue forservice 
10203,15aug ewr df t 24b elect outletpopped out,0.13867504905630748, placed poweroutlet on me l per 2520w okay to continue
10204,seat 1c armrest damaged,0.11322770341445974,adjusted armrest opps check good add emp u139279
10205,seat 7 kilo will not sta y up,0.1961161351381843,seat 7k recline ops check normal on ground could not duplicatefault
10206,tray at 22a inop,0.11322770341445974, replaced latch okay to co ntinue for service 
10207,seat bottom cushion wet 44aseat 44a cushion needr to be replaced,0.21726204731337073,removed and replaced seat cushion
10208,from row 35 and higher emergency exit lights will not turn off,0.2567762955065482,could not duplicate any faults with the emergency lights all ops checked normal at this time okay to continue for service 
10209,stow bin over seats 8cd inop,0.2025478734167336,installed hardware on overhead bin row 8 cd where found missing ops check of bin ok 
10210,rug in aft galley lifting needs tape,0.24019223070763104,refitted ops chkd normal 
10211,sharps kit 217,0.0,installed new sharps containeradd emp u239238
10212,44e seat back contaminated with something nasty,0.38437110679803727, removed plastic paper okay to continue
10213,27may ewr df t 8c ovhd bin will not latch closed,0.2547623326825344, mount bolt missing to ove rhead bin mount rod bin secured closed 28may sfo inf 1ea 25 2528 3 0005 1ea 25 25 28 3 0072 2ea 26 2528 3 0056 see ipc25 28 03 02c items 010 020 0 35q studs 25 2528 3 0005 and 25 2528 3 0072 nis sfo 
10214,dr 4r wx strip coming of f,0.34027232683581055,adjusted seal
10215,fa jumpseat at door 4 ce nter right seat will n ot retract ,0.24140227479263415,replaced actuator as needed
10216,2 minitel headsets missing from cockpit,0.3208118263409693,installed new minis
10217,elec entertainment cover s at seats 23g and 30g need reattached,0.31051721396879184,resecured covers at stated locations ref amm 25 00 00
10218,seat 3k wont recline,0.16012815380508735,reset circuit breaker and seat checks good 
10219,eyeball vent fell off 24jk,0.1961161351381843,replaced eyeball vent amm 21 24 03
10220,seat wet 3k,0.0,removed and replaced cushion and cover at seat 3k 
10221,spilled drink seat 2kreplace cushion,0.2001601922563592, seat cushion replaced 2k
10222,seat 23b 10c need newcushions 45b traytable wont stow,0.2311250817605125, replaced seat cushions at 23b 10c and 45btraytable adjusted okay to continue 
10223,20jun sfo df t 2l forward jumpseattrim displaced,0.08006407690254368, jumpseat inboard edge tri m poses a safety hazard no time to secure bond or rpl jumpsea t unusable and placarded do not occupy 
10224,seat 2d will not function ,0.13867504905630748,reset seat 2d ops checks ok 
10225,trim panel found pn 1014432 301axx,0.13867504905630748,mux box cover found near seat 45d insp d row 45 and rows in area found mux covers secured 
10226,oven r12 seal cracked ,0.2148344622118302,replaced oven r12 at forward galley ops chck d good add emp u108862rotable parts change was indicated tt 1382495 sn off 0347ipc reference ipc 25 30 10oven reconstit off 39 2530 9 0002 0347 on 39 2530 9 0002 0578
10227,the metal door occupied sign at lavatory 3l is stick ing up and potetial hazd,0.28867513459481337,reinstalled 3l lavatory door lock plate
10228,seat 4k bottom cushion will ahere to seat ,0.2148344622118302,removed and replaced seat 4k bottom cushion and cover cushion now adheres ok
